SANGER_MODEL_ID,target_gene,n_drugs,mean_delta_auc,std_delta_auc,abs_mean_delta,frac_sensitising,is_known_drug_target,targeted_by_drugs,within_cell_percentile,is_top5pct,rank_in_cell
SIDM00629,S100A6,55,0.0006360666593536735,0.0001633218489587307,0.0006360666593536735,0.9818181818181818,False,,98.30188679245283,True,10
SIDM00633,MCL1,34,0.0011576396645978093,0.0005062691052444279,0.0011576396645978093,0.9705882352941176,True,MIM1,100.0,True,1
SIDM00633,GSTP1,34,0.0007533764000982046,0.0001788146182661876,0.0007533764000982046,1.0,False,,99.81132075471699,True,2
SIDM00633,MAPK3,34,0.0007261353312060237,0.00023282787878997624,0.0007261353312060237,1.0,True,"Ulixertinib,VX-11e",99.62264150943396,True,3
SIDM00633,ANXA2,34,0.0006819682894274592,0.00010000985639635473,0.0006819682894274592,1.0,False,,99.43396226415095,True,4
SIDM00633,BRD3,34,0.0006015756516717374,0.00012836566020268947,0.0006015756516717374,1.0,True,JQ1,99.24528301886792,True,5
SIDM00633,MAP2K2,34,0.000561931577976793,0.00045518259867094457,0.0006199514027684927,0.8235294117647058,True,Trametinib,99.05660377358491,True,6
SIDM00633,AHNAK,34,0.0005228869849815965,0.00010394068522145972,0.0005228869849815965,1.0,False,,98.86792452830188,True,7
SIDM00633,FAT1,34,0.0004960158257745206,9.932636021403596e-05,0.0004960158257745206,1.0,False,,98.67924528301887,True,8
SIDM00633,PLPP2,34,0.0004898537881672382,9.15852069738321e-05,0.0004898537881672382,1.0,False,,98.49056603773585,True,9
SIDM00633,FOS,34,0.00046990724513307214,0.00011060100950999185,0.00046990724513307214,1.0,False,,98.30188679245283,True,10
SIDM00637,HDAC3,35,0.0016246684826910496,0.0016168798319995403,0.001955731539055705,0.9714285714285714,True,Entinostat,100.0,True,1
SIDM00637,MAP2K2,35,0.0014783629449084401,0.0009660013020038605,0.0015427785692736506,0.8571428571428571,True,Trametinib,99.81132075471699,True,2
SIDM00637,MAP2K1,35,0.0011133287334814668,0.0011206910712644458,0.0013271169736981392,0.9142857142857143,True,Trametinib,99.62264150943396,True,3
SIDM00637,HDAC1,35,0.0009952306281775236,0.0012733618495985866,0.0014894792111590505,0.8571428571428571,True,Entinostat,99.43396226415095,True,4
SIDM00637,FXYD5,35,0.00067428860347718,0.000281732965959236,0.0006926332134753466,0.9428571428571428,False,,99.24528301886792,True,5
SIDM00637,PIK3CB,35,0.000657658907584846,0.00043713266495615244,0.0007375598070211709,0.9142857142857143,True,Buparlisib,99.05660377358491,True,6
SIDM00637,PIM3,35,0.0004948794958181679,0.0004817188309971243,0.0006013027159497142,0.8857142857142857,True,AZD1208,98.86792452830188,True,7
SIDM00637,MTOR,35,0.0004193254862911999,0.000856518920045346,0.0008288468816317618,0.8,True,AZD8055,98.67924528301887,True,8
SIDM00637,CTSH,35,0.0004114840703550726,0.00022760625870432705,0.00044407928362488747,0.9428571428571428,False,,98.49056603773585,True,9
SIDM00637,BRD2,35,0.0004111877642571926,0.0010292554507032037,0.000759486632887274,0.6857142857142857,True,JQ1,98.30188679245283,True,10
SIDM00651,HDAC1,54,0.002137823961675167,0.0012424455489963293,0.0023345095105469227,0.9444444444444444,True,Entinostat,100.0,True,1
SIDM00651,MAP2K2,54,0.0016276969108730555,0.000688576081302017,0.001669008401222527,0.9629629629629629,True,Trametinib,99.81132075471699,True,2
SIDM00651,BRD2,54,0.0012542285257950425,0.0005145377945154905,0.0013039244804531336,0.9629629629629629,True,JQ1,99.62264150943396,True,3
SIDM00651,MTOR,54,0.0007921539945527911,0.00039701745845377445,0.0008233162225224078,0.9629629629629629,True,AZD8055,99.43396226415095,True,4
SIDM00651,PIM3,54,0.0006946700741536915,0.00046743167331442237,0.0007113362080417573,0.9444444444444444,True,AZD1208,99.24528301886792,True,5
SIDM00651,GLUL,54,0.0005047018057666719,0.0001919371134135872,0.0005047018057666719,0.9074074074074074,False,,99.05660377358491,True,6
SIDM00651,MAP2K1,54,0.0005022590630687773,0.0004768691724166274,0.00060088379541412,0.8703703703703703,True,Trametinib,98.86792452830188,True,7
SIDM00651,MT2A,54,0.00048100450658239424,0.00011642862955341116,0.00048375074402429163,0.9814814814814815,False,,98.67924528301887,True,8
SIDM00651,FOS,54,0.0004276376566849649,0.00015679807984270155,0.0004276376566849649,0.9814814814814815,False,,98.49056603773585,True,9
SIDM00651,BRD3,54,0.00040726474253460765,0.00020309450337663293,0.0004302136367186904,0.9074074074074074,True,JQ1,98.30188679245283,True,10
SIDM00655,MAPK3,32,0.0013547036796808243,0.00046095572179183364,0.0013595838099718094,0.96875,True,"Ulixertinib,VX-11e",100.0,True,1
SIDM00655,PARP2,32,0.0010858029127120972,0.0001886802929220721,0.0010858029127120972,1.0,True,Talazoparib,99.81132075471699,True,2
SIDM00655,MAP2K1,32,0.0008789636194705963,0.0007663422147743404,0.0010389350354671478,0.84375,True,Trametinib,99.62264150943396,True,3
SIDM00655,HDAC3,32,0.0008521042764186859,0.0009122047922573984,0.001090962439775467,0.78125,True,Entinostat,99.43396226415095,True,4
SIDM00655,MAP2K2,32,0.000834386795759201,0.0007530721486546099,0.0009282492101192474,0.75,True,Trametinib,99.24528301886792,True,5
SIDM00655,PARP1,32,0.0007283538579940796,0.0005286810337565839,0.0007929503917694092,0.78125,True,Talazoparib,99.05660377358491,True,6
SIDM00655,HDAC1,32,0.0007268860936164856,0.0006291941390372813,0.0008220374584197998,0.90625,True,Entinostat,98.86792452830188,True,7
SIDM00655,CDK1,32,0.0006928406655788422,0.00037979910848662257,0.0006928406655788422,1.0,True,AZD5438,98.67924528301887,True,8
SIDM00655,ALDH7A1,32,0.0004334729164838791,0.00017920343088917434,0.0004334729164838791,1.0,False,,98.49056603773585,True,9
SIDM00655,TCEAL9,32,0.000421673059463501,0.00018167044618166983,0.000421673059463501,0.96875,False,,98.30188679245283,True,10
SIDM00658,BCL2L1,53,0.0011921502882614732,0.00034792316728271544,0.0011921502882614732,0.9811320754716981,True,TW 37,100.0,True,1
SIDM00658,MAP2K1,53,0.0011230898089706898,0.0008846443379297853,0.00130590854678303,0.9056603773584906,True,Trametinib,99.81132075471699,True,2
SIDM00658,CDK2,53,0.001079453038983047,0.0004176660440862179,0.00112062634434551,0.9622641509433962,True,AZD5438,99.62264150943396,True,3
SIDM00658,BRD2,53,0.0009398168185725808,0.0007303961901925504,0.0010568364523351192,0.9433962264150944,True,JQ1,99.43396226415095,True,4
SIDM00658,HDAC1,53,0.0009103428456000984,0.0006320207612589002,0.0010238323593512177,0.9245283018867925,True,Entinostat,99.24528301886792,True,5
SIDM00658,AHNAK,53,0.0008488291641697288,0.0001123868059949018,0.0008488291641697288,1.0,False,,99.05660377358491,True,6
SIDM00658,MT2A,53,0.0007945928955450654,0.00016554039029870182,0.0007945928955450654,1.0,False,,98.86792452830188,True,7
SIDM00658,FAT1,53,0.000758065958507359,9.839788253884763e-05,0.000758065958507359,1.0,False,,98.67924528301887,True,8
SIDM00658,TIMP2,53,0.0006521833129227161,0.0001266833278350532,0.0006521833129227161,1.0,False,,98.49056603773585,True,9
SIDM00658,PLS3,53,0.0006401471327990294,0.00011536155216163024,0.0006401471327990294,1.0,False,,98.30188679245283,True,10
SIDM00659,MAP2K2,53,0.0017027900321409106,0.0007676613749936223,0.0017651724629104137,0.9433962264150944,True,Trametinib,100.0,True,1
SIDM00659,MAP2K1,53,0.0015042289160192013,0.00046675073099322617,0.0015042289160192013,1.0,True,Trametinib,99.81132075471699,True,2
SIDM00659,ANXA2,53,0.0010342204477638006,0.00013620471872854978,0.0010342204477638006,1.0,False,,99.62264150943396,True,3
SIDM00659,BCL2L1,53,0.0009292431641370058,0.0002665191423147917,0.0009306759457103908,0.9811320754716981,True,TW 37,99.43396226415095,True,4
SIDM00659,BRD2,53,0.0008964662556536496,0.00045968324411660433,0.0008964662556536496,0.9811320754716981,True,JQ1,99.24528301886792,True,5
SIDM00659,MT2A,53,0.0008346843533217907,9.586758824298158e-05,0.0008346843533217907,1.0,False,,99.05660377358491,True,6
SIDM00659,TPM1,53,0.000658873119391501,6.265380216063932e-05,0.000658873119391501,1.0,False,,98.86792452830188,True,7
SIDM00659,PLS3,53,0.0005946384044364095,7.127239950932562e-05,0.0005946384044364095,1.0,False,,98.67924528301887,True,8
SIDM00659,FAT1,53,0.0005830604932270944,7.569931040052325e-05,0.0005830604932270944,1.0,False,,98.49056603773585,True,9
SIDM00659,CNN3,53,0.0005657571600750089,0.00010047788236988708,0.0005657571600750089,1.0,False,,98.30188679245283,True,10
SIDM00661,BRD2,34,0.002201210940256715,0.0013105202233418822,0.0022878339514136314,0.9705882352941176,True,JQ1,100.0,True,1
SIDM00661,HDAC1,34,0.0021620760671794415,0.0010137367062270641,0.002279220148921013,0.9411764705882353,True,Entinostat,99.81132075471699,True,2
SIDM00661,HDAC3,34,0.0020415554754436016,0.001252792775630951,0.002240410540252924,0.9705882352941176,True,Entinostat,99.62264150943396,True,3
SIDM00661,MCL1,34,0.0012511558597907424,0.0011499470565468073,0.0013057396281510592,0.8529411764705882,True,MIM1,99.43396226415095,True,4
SIDM00661,MAP2K2,34,0.001124615198932588,0.0009450638899579644,0.0012020275462418795,0.8823529411764706,True,Trametinib,99.24528301886792,True,5
SIDM00661,MAP2K1,34,0.0008979912963695824,0.0011633250396698713,0.00100093730725348,0.8823529411764706,True,Trametinib,99.05660377358491,True,6
SIDM00661,MTOR,34,0.0008398907957598567,0.0005157464183866978,0.0009285263950005174,0.9705882352941176,True,AZD8055,98.86792452830188,True,7
SIDM00661,PIK3CB,34,0.0006515138084068894,0.00046443261089734733,0.000745740020647645,0.9117647058823529,True,Buparlisib,98.67924528301887,True,8
SIDM00661,GSTP1,34,0.0005887641455046833,0.00030008272733539343,0.0006186225800774992,0.9411764705882353,False,,98.49056603773585,True,9
SIDM00661,GLUL,34,0.0005810006405226886,0.00023664566106162965,0.0006073160911910236,0.9705882352941176,False,,98.30188679245283,True,10
SIDM00666,MAP2K1,34,0.0013806907227262855,0.0004771121602971107,0.0013806907227262855,1.0,True,Trametinib,100.0,True,1
SIDM00666,MTOR,34,0.0012275032931938767,0.00031605002004653215,0.0012306729331612587,0.9705882352941176,True,AZD8055,99.81132075471699,True,2
SIDM00666,ANXA2,34,0.0008329398697242141,0.00016531915753148496,0.0008329398697242141,1.0,False,,99.62264150943396,True,3
SIDM00666,HDAC1,34,0.0007398952730000019,0.000340885337209329,0.0007480330532416701,0.9705882352941176,True,Entinostat,99.43396226415095,True,4
SIDM00666,LAMB1,34,0.0007195280049927533,0.000155332701979205,0.0007195280049927533,1.0,False,,99.24528301886792,True,5
SIDM00666,MT2A,34,0.0006940066814422607,7.584500417578965e-05,0.0006940066814422607,1.0,False,,99.05660377358491,True,6
SIDM00666,FXYD5,34,0.00058363116113469,0.000120393859106116,0.00058363116113469,1.0,False,,98.86792452830188,True,7
SIDM00666,LGALS3BP,34,0.0005288755055516958,0.00011426190030761063,0.0005288755055516958,1.0,False,,98.67924528301887,True,8
SIDM00666,PLS3,34,0.0005176137201488018,0.00012671432341448963,0.0005176137201488018,1.0,False,,98.49056603773585,True,9
SIDM00666,AHNAK,34,0.0004892349243164062,9.295156633015722e-05,0.0004892349243164062,1.0,False,,98.30188679245283,True,10
SIDM00667,MAP2K2,32,0.0027240775525569916,0.0009546978399157524,0.002789091318845749,0.96875,True,Trametinib,100.0,True,1
SIDM00667,HDAC3,32,0.0011827293783426285,0.0008813481545075774,0.001312199980020523,0.9375,True,Entinostat,99.81132075471699,True,2
SIDM00667,MCL1,32,0.0009514400735497475,0.0005737628671340644,0.0010277843102812767,0.9375,True,MIM1,99.62264150943396,True,3
SIDM00667,PIK3CA,32,0.0007997117936611176,0.00028895106515847147,0.0007997117936611176,1.0,True,"Buparlisib,Alpelisib",99.43396226415095,True,4
SIDM00667,BRD2,32,0.0007809000089764595,0.0005060472176410258,0.0007953131571412086,0.90625,True,JQ1,99.24528301886792,True,5
SIDM00667,MAP2K1,32,0.0007393183186650276,0.0006823371513746679,0.0008936533704400063,0.84375,True,Trametinib,99.05660377358491,True,6
SIDM00667,ANXA2,32,0.0006646336987614632,0.0002109582128468901,0.0006801122799515724,0.96875,False,,98.86792452830188,True,7
SIDM00667,PIM3,32,0.0006286501884460449,0.000523208174854517,0.0007100868970155716,0.875,True,AZD1208,98.67924528301887,True,8
SIDM00667,WLS,32,0.0005848165601491928,0.00012058311403961852,0.0005848165601491928,1.0,False,,98.49056603773585,True,9
SIDM00667,BRD4,32,0.0005590924993157387,0.0003536214353516698,0.0005852291360497475,0.9375,True,JQ1,98.30188679245283,True,10
SIDM00675,PIK3CA,55,0.0007445010123774409,0.00022079015616327524,0.0007445010123774409,1.0,True,"Buparlisib,Alpelisib",100.0,True,1
SIDM00675,CDK2,55,0.0007046466344036162,0.0002209452650276944,0.0007046466344036162,0.9818181818181818,True,AZD5438,99.81132075471699,True,2
SIDM00675,MAPK1,55,0.0007012464920990169,0.00024060923897195607,0.0007012464920990169,1.0,True,Ulixertinib,99.62264150943396,True,3
SIDM00675,ANXA2,55,0.0006673292955383658,0.0001364564523100853,0.0006673292955383658,0.9818181818181818,False,,99.43396226415095,True,4
SIDM00675,BCL2L1,55,0.000542313966434449,0.00019706769671756774,0.0005452182958833873,0.9454545454545454,True,TW 37,99.24528301886792,True,5
SIDM00675,AHNAK,55,0.0005309586995281279,9.648141713114455e-05,0.0005309586995281279,1.0,False,,99.05660377358491,True,6
SIDM00675,CDK1,55,0.0005214923876337707,0.000287461414700374,0.0005272545386105776,0.9090909090909091,True,AZD5438,98.86792452830188,True,7
SIDM00675,GLUL,55,0.0005202802713029087,9.193348523695022e-05,0.0005202802713029087,1.0,False,,98.67924528301887,True,8
SIDM00675,HLA-B,55,0.0005150301731191576,0.00011544938752194867,0.0005158668500371277,0.9818181818181818,False,,98.49056603773585,True,9
SIDM00675,CTSZ,55,0.0005004579434171319,9.120468894252554e-05,0.0005004579434171319,1.0,False,,98.30188679245283,True,10
SIDM00678,MAP2K1,41,0.0014367233961820602,0.000528934586327523,0.0014367233961820602,1.0,True,Trametinib,100.0,True,1
SIDM00678,BRD2,41,0.0011478792876005173,0.0007178048836067319,0.0012082894099876285,0.9512195121951219,True,JQ1,99.81132075471699,True,2
SIDM00678,HLA-C,41,0.0009077126160264015,0.00029514581547118723,0.0009077126160264015,1.0,False,,99.62264150943396,True,3
SIDM00678,MT2A,41,0.0007145731942728162,0.00019395221897866577,0.0007145731942728162,1.0,False,,99.43396226415095,True,4
SIDM00678,BCL2L1,41,0.0006587824900634587,0.00043942563934251666,0.0006684326799586415,0.926829268292683,True,TW 37,99.24528301886792,True,5
SIDM00678,LGALS3BP,41,0.0006489797378890216,0.00020387963741086423,0.0006489797378890216,0.975609756097561,False,,99.05660377358491,True,6
SIDM00678,HDAC3,41,0.0006011382793076336,0.0015715459594503045,0.0011363516096025705,0.6829268292682927,True,Entinostat,98.86792452830188,True,7
SIDM00678,HLA-B,41,0.0005680497270077467,0.00012518223957158625,0.0005680497270077467,1.0,False,,98.67924528301887,True,8
SIDM00678,AHNAK,41,0.0005593052483163774,0.00011071739572798833,0.0005593052483163774,1.0,False,,98.49056603773585,True,9
SIDM00678,FXYD5,41,0.0005471052136272192,0.00013242954446468502,0.0005471052136272192,1.0,False,,98.30188679245283,True,10
SIDM00683,HDAC1,54,0.002752238418906927,0.0008976159733720124,0.002807564800605178,0.9629629629629629,True,Entinostat,100.0,True,1
SIDM00683,MAP2K2,54,0.0013811229728162289,0.0010156536009162664,0.001532386289909482,0.8888888888888888,True,Trametinib,99.81132075471699,True,2
SIDM00683,MAP2K1,54,0.0009967861697077751,0.0004934701137244701,0.0010204844875261188,0.9444444444444444,True,Trametinib,99.62264150943396,True,3
SIDM00683,HDAC3,54,0.0008323772344738245,0.0012771963374689221,0.001157629769295454,0.7222222222222222,True,Entinostat,99.43396226415095,True,4
SIDM00683,MTOR,54,0.0007774658733978868,0.0003983150818385184,0.0008217443828471005,0.9814814814814815,True,AZD8055,99.24528301886792,True,5
SIDM00683,BRD2,54,0.0007755552069284022,0.0010188460582867265,0.001018099719658494,0.8518518518518519,True,JQ1,99.05660377358491,True,6
SIDM00683,APP,54,0.0005097968969494104,0.00020645248878281564,0.0005097968969494104,0.9444444444444444,False,,98.86792452830188,True,7
SIDM00683,IGFBP2,54,0.0004376255674287677,0.00010298296547261998,0.0004376255674287677,1.0,False,,98.67924528301887,True,8
SIDM00683,S100A10,54,0.0004225428565405309,0.00017095131624955684,0.00043139082845300436,0.9629629629629629,False,,98.49056603773585,True,9
SIDM00683,PLS3,54,0.00038061925442889333,0.00010309930803487077,0.00038061925442889333,1.0,False,,98.30188679245283,True,10
SIDM00684,HDAC1,54,0.0010913213482126594,0.0006952084950171411,0.0012180363992229104,0.9259259259259259,True,Entinostat,100.0,True,1
SIDM00684,MTOR,54,0.00072440505027771,0.0005187055794522166,0.000806855910923332,0.9259259259259259,True,AZD8055,99.81132075471699,True,2
SIDM00684,ANXA2,54,0.0006371140480041504,0.00014487553562503308,0.0006371140480041504,0.9814814814814815,False,,99.62264150943396,True,3
SIDM00684,PIM3,54,0.0005965519812889397,0.0005934388609603047,0.0007420910988003016,0.9074074074074074,True,AZD1208,99.43396226415095,True,4
SIDM00684,GLUL,54,0.0005866697756573558,0.00015425898891407996,0.0005866697756573558,1.0,False,,99.24528301886792,True,5
SIDM00684,MDK,54,0.0005848805303685367,0.00014644245675299317,0.0005848805303685367,0.9814814814814815,False,,99.05660377358491,True,6
SIDM00684,MT2A,54,0.0005786187248304486,6.494825356639922e-05,0.0005786187248304486,1.0,False,,98.86792452830188,True,7
SIDM00684,FAT1,54,0.0005647407379001379,0.0001269536733161658,0.0005652043619193137,0.9814814814814815,False,,98.67924528301887,True,8
SIDM00684,LAMB2,54,0.0005638455622829497,6.883685273351148e-05,0.0005638455622829497,1.0,False,,98.49056603773585,True,9
SIDM00684,LGALS3BP,54,0.0005141154397279024,0.00010938719060504809,0.0005141154397279024,1.0,False,,98.30188679245283,True,10
SIDM00687,MAP2K1,54,0.001705446746200323,0.0005413064500316978,0.001705446746200323,1.0,True,Trametinib,100.0,True,1
SIDM00687,CDK2,54,0.0012729520676657557,0.0002512968494556844,0.0012729520676657557,1.0,True,AZD5438,99.81132075471699,True,2
SIDM00687,BCL2L1,54,0.0010569625301286578,0.00039791749441064894,0.0010765879414975643,0.9814814814814815,True,TW 37,99.62264150943396,True,3
SIDM00687,CTSZ,54,0.00068993482273072,9.039580618264154e-05,0.00068993482273072,1.0,False,,99.43396226415095,True,4
SIDM00687,FOS,54,0.0006814753287471831,7.743624155409634e-05,0.0006814753287471831,1.0,False,,99.24528301886792,True,5
SIDM00687,PLS3,54,0.0006614128942601383,0.00014200435543898493,0.0006614128942601383,1.0,False,,99.05660377358491,True,6
SIDM00687,CTSH,54,0.00061050831573084,9.423831215826795e-05,0.00061050831573084,1.0,False,,98.86792452830188,True,7
SIDM00687,AHNAK,54,0.0005947175086475909,6.634143210249022e-05,0.0005947175086475909,1.0,False,,98.67924528301887,True,8
SIDM00687,PIK3CB,54,0.0005515990196727216,0.0002940152189694345,0.0005610518855974078,0.9444444444444444,True,Buparlisib,98.49056603773585,True,9
SIDM00687,TIMP2,54,0.000550315307918936,0.00011919635289814323,0.000550315307918936,1.0,False,,98.30188679245283,True,10
SIDM00690,ANXA2,34,0.0007603992708027363,0.00025321231805719435,0.0007603992708027363,1.0,False,,100.0,True,1
SIDM00690,ANXA1,34,0.0006822628201916814,9.55072246142663e-05,0.0006822628201916814,1.0,False,,99.81132075471699,True,2
SIDM00690,MT2A,34,0.0006014301325194538,8.977069228421897e-05,0.0006014301325194538,1.0,False,,99.62264150943396,True,3
SIDM00690,IFITM3,34,0.0005515410448424518,9.468018834013492e-05,0.0005515410448424518,1.0,False,,99.43396226415095,True,4
SIDM00690,TPM2,34,0.0005345905665308237,9.096229769056663e-05,0.0005345905665308237,1.0,False,,99.24528301886792,True,5
SIDM00690,GSTP1,34,0.0005318276816979051,0.00040683543193154037,0.0006215256871655583,0.8529411764705882,False,,99.05660377358491,True,6
SIDM00690,FAT1,34,0.0005062468117102981,8.474774222122505e-05,0.0005062468117102981,1.0,False,,98.86792452830188,True,7
SIDM00690,LGALS3BP,34,0.00050200434634462,0.00023561275156680495,0.0005106014432385564,0.9117647058823529,False,,98.67924528301887,True,8
SIDM00690,S100A6,34,0.0004979108925908804,0.00011102771532023326,0.0004979108925908804,1.0,False,,98.49056603773585,True,9
SIDM00690,FXYD5,34,0.0004932819283567369,0.00011454078776296228,0.0004932819283567369,1.0,False,,98.30188679245283,True,10
SIDM00703,MAP2K1,35,0.0020222808234393597,0.0007158271037042141,0.0020222808234393597,1.0,True,Trametinib,100.0,True,1
SIDM00703,MCL1,35,0.0017784800147637725,0.0003825366438832134,0.0017784800147637725,1.0,True,MIM1,99.81132075471699,True,2
SIDM00703,BRD2,35,0.001326854689978063,0.000586923910304904,0.0013311037328094244,0.9714285714285714,True,JQ1,99.62264150943396,True,3
SIDM00703,ANXA2,35,0.0011419560760259628,0.00016421674808952957,0.0011419560760259628,1.0,False,,99.43396226415095,True,4
SIDM00703,PIM3,35,0.0010742673184722662,0.00044559870730154216,0.001126555842347443,0.9714285714285714,True,AZD1208,99.24528301886792,True,5
SIDM00703,BCL2L1,35,0.0007317824056372046,0.00038926160777918994,0.0007317824056372046,0.9714285714285714,True,TW 37,99.05660377358491,True,6
SIDM00703,ROCK2,35,0.0006240299553610384,0.00034482654882594943,0.0006240299553610384,1.0,True,GSK269962A,98.86792452830188,True,7
SIDM00703,MT2A,35,0.0005754726007580757,9.518170554656535e-05,0.0005754726007580757,1.0,False,,98.67924528301887,True,8
SIDM00703,HDAC3,35,0.0005420948727987707,0.0013606984866783023,0.0008750975248403847,0.5142857142857142,True,Entinostat,98.49056603773585,True,9
SIDM00703,NQO1,35,0.0005302199278958142,0.00011755113519029692,0.0005302199278958142,1.0,False,,98.30188679245283,True,10
SIDM00715,MAP2K1,35,0.0013926370302215219,0.000387910520657897,0.0013926370302215219,1.0,True,Trametinib,100.0,True,1
SIDM00715,HDAC3,35,0.0011206814087927341,0.0007293190574273467,0.0011206814087927341,1.0,True,Entinostat,99.81132075471699,True,2
SIDM00715,PARP2,35,0.0009009003406390548,0.0002186049532610923,0.0009009003406390548,1.0,True,Talazoparib,99.62264150943396,True,3
SIDM00715,BCL2L1,35,0.000808363314718008,0.0003353851498104632,0.0008193611865863204,0.9714285714285714,True,TW 37,99.43396226415095,True,4
SIDM00715,TIMP2,35,0.0006587522220797837,0.00013017897435929626,0.0006587522220797837,1.0,False,,99.24528301886792,True,5
SIDM00715,APP,35,0.0006057364516891539,9.250683069694787e-05,0.0006057364516891539,1.0,False,,99.05660377358491,True,6
SIDM00715,PIM3,35,0.0005803551175631583,0.00019808454089798033,0.0005803551175631583,0.9714285714285714,True,AZD1208,98.86792452830188,True,7
SIDM00715,MT2A,35,0.0005711845005862415,8.361958316527307e-05,0.0005711845005862415,1.0,False,,98.67924528301887,True,8
SIDM00715,HLA-C,35,0.0005572914960794151,8.125128078972921e-05,0.0005572914960794151,1.0,False,,98.49056603773585,True,9
SIDM00715,NQO1,35,0.0005459018866531551,9.063358447747305e-05,0.0005459018866531551,1.0,False,,98.30188679245283,True,10
SIDM00729,HDAC3,54,0.0014942795969545841,0.0011170736979693174,0.0016180806560441852,0.9814814814814815,True,Entinostat,100.0,True,1
SIDM00729,BRD2,54,0.0013777961721643806,0.0008083413704298437,0.0014142366126179695,0.9629629629629629,True,JQ1,99.81132075471699,True,2
SIDM00729,MCL1,54,0.0013004911597818136,0.00047803937923163176,0.0013004911597818136,1.0,True,MIM1,99.62264150943396,True,3
SIDM00729,MAP2K1,54,0.0011540800333023071,0.0005263603525236249,0.0011834739707410336,0.9629629629629629,True,Trametinib,99.43396226415095,True,4
SIDM00729,MTOR,54,0.0009538768790662289,0.0004366044304333627,0.0009538768790662289,1.0,True,AZD8055,99.24528301886792,True,5
SIDM00729,PIM3,54,0.0008832194143906236,0.0005300890188664198,0.0009515385027043521,0.9629629629629629,True,AZD1208,99.05660377358491,True,6
SIDM00729,MT2A,54,0.0007788213551975787,0.0001272366353077814,0.0007788213551975787,1.0,False,,98.86792452830188,True,7
SIDM00729,CTSZ,54,0.0007056351169012487,0.00017296471924055368,0.0007056351169012487,1.0,False,,98.67924528301887,True,8
SIDM00729,ANXA2,54,0.0006923372275196016,0.00016429506649728864,0.0006965713109821081,0.9814814814814815,False,,98.49056603773585,True,9
SIDM00729,BCL2L1,54,0.0006852850783616304,0.0003380569687578827,0.0006940138409845531,0.9814814814814815,True,TW 37,98.30188679245283,True,10
SIDM00739,MAP2K1,35,0.0018652924336493015,0.00033100208383984864,0.0018652924336493015,1.0,True,Trametinib,100.0,True,1
SIDM00739,BCL2L1,35,0.0012225474929437041,0.00026997554232366383,0.0012225474929437041,1.0,True,TW 37,99.81132075471699,True,2
SIDM00739,PIM3,35,0.0009372515487484634,0.00039005489088594913,0.0009372515487484634,1.0,True,AZD1208,99.62264150943396,True,3
SIDM00739,CDK2,35,0.0007624506833963096,0.0003860844881273806,0.0007624506833963096,0.9428571428571428,True,AZD5438,99.43396226415095,True,4
SIDM00739,ANXA2,35,0.0007169740274548531,0.00013369919906836003,0.0007169740274548531,1.0,False,,99.24528301886792,True,5
SIDM00739,MCL1,35,0.0006616737227886915,0.000532578385900706,0.0006757063674740493,0.9428571428571428,True,MIM1,99.05660377358491,True,6
SIDM00739,HLA-C,35,0.0006073449621908367,0.00029739816091023386,0.0006540408940054476,0.9714285714285714,False,,98.86792452830188,True,7
SIDM00739,MT2A,35,0.0005450359312817454,9.262630919693038e-05,0.0005450359312817454,1.0,False,,98.67924528301887,True,8
SIDM00739,H1-0,35,0.000539454398676753,7.48957390896976e-05,0.000539454398676753,1.0,False,,98.49056603773585,True,9
SIDM00739,PLPP2,35,0.0005363200325518847,6.999195466050878e-05,0.0005363200325518847,1.0,False,,98.30188679245283,True,10
SIDM00741,MAP2K2,49,0.0033423281274735928,0.000672456924803555,0.0033423281274735928,1.0,True,Trametinib,100.0,True,1
SIDM00741,MTOR,49,0.0008894627681002021,0.0003848332562483847,0.0009133241255767643,0.9387755102040817,True,AZD8055,99.81132075471699,True,2
SIDM00741,PARP1,49,0.000845285423565656,0.0004120954545214772,0.0008646344067528844,0.9387755102040817,True,Talazoparib,99.62264150943396,True,3
SIDM00741,HDAC1,49,0.0007483299123123288,0.0006125493673607707,0.0008550186175853014,0.7959183673469388,True,Entinostat,99.43396226415095,True,4
SIDM00741,ROCK1,49,0.0007015931769274175,0.00023724620405118912,0.0007073188899084926,0.9795918367346939,True,GSK269962A,99.24528301886792,True,5
SIDM00741,GLUL,49,0.00046149929403327405,0.00021943148749414831,0.00047808399540372193,0.9387755102040817,False,,99.05660377358491,True,6
SIDM00741,BRD2,49,0.0004436911840457469,0.0006891117081977427,0.000671320129185915,0.6938775510204082,True,JQ1,98.86792452830188,True,7
SIDM00741,TUBA1A,49,0.00038577403756789863,0.00014322661445476115,0.00038696490810252726,0.9591836734693877,False,,98.67924528301887,True,8
SIDM00741,MAPK1,49,0.0003728647716343403,0.00034263244015164673,0.0004358863225206733,0.8163265306122449,True,Ulixertinib,98.49056603773585,True,9
SIDM00741,GSTP1,49,0.00037155437166802585,0.0001649043697398156,0.0003775866061914712,0.9183673469387755,False,,98.30188679245283,True,10
SIDM00744,BCL2L1,54,0.0016014327993616462,0.0002824527909979224,0.0016014327993616462,1.0,True,TW 37,100.0,True,1
SIDM00744,MAP2K1,54,0.001592152053490281,0.0005584206664934754,0.001592152053490281,1.0,True,Trametinib,99.81132075471699,True,2
