SANGER_MODEL_ID,DRUG_NAME,auc_hat,tl_norm,tl_pc1,tl_pc2,model_name,tissue,cancer_type
SIDM00445,Sinularin,0.9885464310646057,3.207838773727417,-0.1268102377653122,0.43260592222213745,OACp4C,Esophagus,Esophageal Carcinoma
SIDM00683,PD0325901,0.954421877861023,3.3049888610839844,0.9834639430046082,0.3698384463787079,LNCaP-Clone-FGC,Prostate,Prostate Carcinoma
SIDM00985,Linsitinib,1.0010435581207275,3.692896604537964,0.8549985885620117,0.8296389579772949,BL-41,Haematopoietic and Lymphoid,Burkitt's Lymphoma
SIDM00684,IWP-2,1.0222077369689941,3.3648428916931152,-0.9493908286094666,0.5485740303993225,LN-229,Central Nervous System,Glioblastoma
SIDM00928,AZ960,0.7131203413009644,2.758481979370117,0.6774119734764099,-0.7458341717720032,CAL-85-1,Breast,Breast Carcinoma
SIDM00744,Ulixertinib,0.9287431240081787,3.311774969100952,0.7632384300231934,0.27747562527656555,NCI-H1651,Lung,Non-Small Cell Lung Carcinoma
SIDM01080,AZD1332,0.9411978721618652,3.105602264404297,0.2918047606945038,0.04462721198797226,SCC-9,Head and Neck,Oral Cavity Carcinoma
SIDM00213,OTX015,0.910519540309906,3.1981515884399414,0.658912718296051,-0.01572948880493641,FTC-133,Thyroid,Thyroid Gland Carcinoma
SIDM00300,AZD1332,0.8778833746910095,3.1044394969940186,-0.349761039018631,-0.08534059673547745,LC-1-sq,Lung,Squamous Cell Lung Carcinoma
SIDM01007,Trametinib,1.0664820671081543,4.291378498077393,1.5912259817123413,0.6011072397232056,KARPAS-45,Haematopoietic and Lymphoid,T-Lymphoblastic Leukemia
SIDM00806,Sorafenib,0.8300924301147461,3.0413355827331543,0.44453874230384827,0.08335035294294357,HOS,Bone,Osteosarcoma
SIDM01183,Oxaliplatin,0.9480873942375183,3.064835786819458,0.07867224514484406,0.2315870076417923,UMC-11,Lung,Other Solid Cancers
SIDM01138,Alpelisib,0.9045267701148987,3.1177563667297363,-0.2007426768541336,0.46292844414711,PANC-03-27,Pancreas,Pancreatic Carcinoma
SIDM00966,MK-2206,0.7920559644699097,2.929358720779419,-0.26356446743011475,0.0069355349987745285,OVCA433,Ovary,Ovarian Carcinoma
SIDM00135,AZD5582,0.7620918154716492,3.3258955478668213,-0.25659096240997314,-0.36793169379234314,Hs-578-T,Breast,Breast Carcinoma
SIDM00256,IWP-2,0.9818684458732605,3.4549736976623535,0.0017678197473287582,0.7600756883621216,NB14,Peripheral Nervous System,Neuroblastoma
SIDM00566,Nutlin-3a (-),1.0288364887237549,3.3753178119659424,-0.24301494657993317,0.5871481895446777,OSC-19,Head and Neck,Oral Cavity Carcinoma
SIDM00539,Bosutinib,0.9738810658454895,3.173508882522583,-0.17343765497207642,0.4049801230430603,ESO26,Esophagus,Esophageal Carcinoma
SIDM00300,Serdemetan,0.935995876789093,3.177321195602417,0.10191383212804794,0.3722028434276581,LC-1-sq,Lung,Squamous Cell Lung Carcinoma
SIDM00655,BMS-536924,0.6457723379135132,2.863753080368042,-0.2031295895576477,-0.6928254961967468,NCCIT,Testis,Other Solid Cancers
SIDM01205,123829,0.8602648377418518,2.8690671920776367,-0.2526828646659851,0.2764313817024231,TUR,Haematopoietic and Lymphoid,Acute Myeloid Leukemia
SIDM00795,615590,0.8317819833755493,2.5777573585510254,-0.297260046005249,0.18445126712322235,A375,Skin,Melanoma
SIDM00966,Epirubicin,0.4256637990474701,2.683688163757324,-0.4341617524623871,-0.7749028205871582,OVCA433,Ovary,Ovarian Carcinoma
SIDM01102,Cediranib,0.8354425430297852,3.161367416381836,0.48246484994888306,0.14865632355213165,WIL2-NS,Haematopoietic and Lymphoid,Non-Cancerous
SIDM00555,LGK974,0.9953704476356506,3.430485248565674,0.9659035205841064,0.6780737042427063,KS-1,Central Nervous System,Glioblastoma
SIDM00193,WIKI4,0.8914774656295776,3.092318058013916,0.10812532156705856,0.37583598494529724,SNU-81,Large Intestine,Colorectal Carcinoma
SIDM00197,N30652-18-1,0.9163546562194824,3.039813995361328,-0.15539327263832092,0.46107298135757446,EW-18,Bone,Ewing's Sarcoma
SIDM00687,UNC0379,0.8900901675224304,3.0254554748535156,-0.20195506513118744,0.12709535658359528,KATOIII,Stomach,Gastric Carcinoma
SIDM00614,ML323,0.8042215704917908,3.247469663619995,-1.0072965621948242,0.01431879773736,JHH-7,Liver,Hepatocellular Carcinoma
SIDM01199,BMS-345541,0.8225027918815613,2.8965156078338623,-0.12269551306962967,-0.11448157578706741,SNU-423,Liver,Hepatocellular Carcinoma
SIDM00577,AZD5153,0.7040215730667114,2.9468064308166504,0.6836517453193665,-0.4982774555683136,NH-12,Peripheral Nervous System,Neuroblastoma
SIDM00821,Savolitinib,0.9829742312431335,3.2805135250091553,-0.1244194507598877,0.6063945889472961,RCC-AB,Kidney,Kidney Carcinoma
SIDM01173,Wee1 Inhibitor,0.7197893261909485,2.773897647857666,0.4374890923500061,-0.47946733236312866,TE-441-T,Soft Tissue,Rhabdomyosarcoma
SIDM00210,Venetoclax,0.9157783389091492,3.080862045288086,-0.6232511401176453,0.12474966049194336,A2780,Ovary,Ovarian Carcinoma
SIDM00684,Osimertinib,0.980617105960846,3.1882927417755127,0.2594323456287384,0.4460417330265045,LN-229,Central Nervous System,Glioblastoma
SIDM00196,Dactinomycin,0.9782644510269165,3.3784589767456055,-0.46335503458976746,0.21900154650211334,EW-22,Bone,Ewing's Sarcoma
SIDM00898,765771,0.9259556531906128,3.192391872406006,0.07539811730384827,0.46140429377555847,AU565,Breast,Breast Carcinoma
SIDM00901,Dacarbazine,0.9563144445419312,3.119995594024658,-0.1239168718457222,0.6023508906364441,AN3-CA,Endometrium,Endometrial Carcinoma
SIDM00176,Osimertinib,0.9068909287452698,3.0181972980499268,-0.2928159534931183,0.3766665756702423,CHSA8926,Bone,Chondrosarcoma
SIDM00982,LMB_AB2,0.9504868984222412,3.0253047943115234,-0.009718026965856552,0.38966262340545654,42-MG-BA,Central Nervous System,Glioblastoma
SIDM00678,I-BRD9,0.9576352834701538,3.2067227363586426,0.2253861278295517,0.3873370587825775,HT-1376,Bladder,Bladder Carcinoma
SIDM00126,Daporinad,0.5402480363845825,3.156390905380249,0.9039943218231201,-1.0715384483337402,K2,Skin,Melanoma
SIDM00954,JQ1,0.42265307903289795,2.9629948139190674,-0.45187029242515564,-0.8278393745422363,COLO-824,Breast,Breast Carcinoma
SIDM00505,Irinotecan,0.8567724227905273,2.8765945434570312,0.047215405851602554,-0.4834845960140228,MIA-PaCa-2,Pancreas,Pancreatic Carcinoma
SIDM01265,Ulixertinib,0.8919070363044739,3.1341562271118164,0.49471837282180786,0.1911388337612152,MM1S,Haematopoietic and Lymphoid,Plasma Cell Myeloma
SIDM00193,GSK2578215A,0.9399935007095337,3.2177133560180664,0.022276829928159714,0.557319164276123,SNU-81,Large Intestine,Colorectal Carcinoma
SIDM01138,WEHI-539,0.859184741973877,3.0671396255493164,-0.8599151372909546,0.08968985080718994,PANC-03-27,Pancreas,Pancreatic Carcinoma
SIDM00389,Sepantronium bromide,-0.9828509092330933,3.759204864501953,-1.196879267692566,-2.176891565322876,SU-DHL-10,Haematopoietic and Lymphoid,B-Cell Non-Hodgkin's Lymphoma
SIDM00539,KU-55933,0.9836806654930115,3.2916269302368164,-0.06290064007043839,0.4815347492694855,ESO26,Esophagus,Esophageal Carcinoma
SIDM00844,630600,0.9572187662124634,3.193342924118042,0.08190640062093735,0.5688990950584412,Raji,Haematopoietic and Lymphoid,Burkitt's Lymphoma
SIDM00376,AZ6102,0.8564332127571106,3.0840089321136475,0.019628161564469337,-0.0761670395731926,MHH-CALL-4,Haematopoietic and Lymphoid,B-Lymphoblastic Leukemia
SIDM00197,LCL161,1.007730484008789,3.4931623935699463,-0.0231070127338171,0.8075377345085144,EW-18,Bone,Ewing's Sarcoma
SIDM00618,Olaparib,0.9567087888717651,3.1602377891540527,0.08523707091808319,0.4173884093761444,JHH-1,Liver,Hepatocellular Carcinoma
SIDM00469,Vismodegib,1.0026111602783203,3.30083966255188,-0.6864480972290039,0.5738303065299988,PSN1,Pancreas,Pancreatic Carcinoma
SIDM00715,Sepantronium bromide,-0.7058548927307129,3.7441437244415283,1.2995619773864746,-2.209160566329956,NCI-H2030,Lung,Non-Small Cell Lung Carcinoma
SIDM00744,Motesanib,1.0215893983840942,3.5720155239105225,-0.5866666436195374,0.8798078298568726,NCI-H1651,Lung,Non-Small Cell Lung Carcinoma
SIDM00637,Afatinib,0.8232548236846924,3.227506637573242,0.6684959530830383,-0.13203932344913483,MC116,Haematopoietic and Lymphoid,B-Cell Non-Hodgkin's Lymphoma
SIDM01173,AMG-319,0.9287794232368469,3.194967746734619,-0.6042287349700928,0.6603060960769653,TE-441-T,Soft Tissue,Rhabdomyosarcoma
SIDM00678,Ribociclib,0.977154552936554,3.33327579498291,0.26883602142333984,0.6964736580848694,HT-1376,Bladder,Bladder Carcinoma
SIDM00592,AZ6102,0.8440291881561279,2.96509051322937,0.2697923183441162,-0.2641777992248535,HO-1-N-1,Head and Neck,Oral Cavity Carcinoma
SIDM00130,Ruxolitinib,0.9345218539237976,3.1061649322509766,-0.8016881346702576,0.4861149191856384,CFPAC-1,Pancreas,Pancreatic Carcinoma
SIDM00618,Vinblastine,0.8148065209388733,3.8506569862365723,1.8686619997024536,-1.0233591794967651,JHH-1,Liver,Hepatocellular Carcinoma
SIDM00134,Olaparib,0.9451093673706055,3.187695264816284,0.0010670002084225416,0.45853763818740845,HOP-92,Lung,Non-Small Cell Lung Carcinoma
SIDM00053,MK-1775,0.6536209583282471,3.5495944023132324,1.171843409538269,-0.7408118844032288,MZ1-PC,Pancreas,Pancreatic Carcinoma
SIDM00958,Alpelisib,0.8532439470291138,2.867690324783325,-0.3061920404434204,0.21889497339725494,CML-T1,Haematopoietic and Lymphoid,Chronic Myelogenous Leukemia
SIDM00745,CT7033-2,0.964577317237854,3.2380104064941406,0.003695322899147868,0.5800803303718567,NCI-H1650,Lung,Non-Small Cell Lung Carcinoma
SIDM00386,GSK3337463A,0.9256876707077026,3.0794677734375,-0.035675983875989914,0.5032973289489746,MHH-ES-1,Bone,Ewing's Sarcoma
SIDM00684,765771,0.9337159395217896,2.941602945327759,-0.43670424818992615,0.3316233158111572,LN-229,Central Nervous System,Glioblastoma
SIDM00376,BMS-536924,0.6678282022476196,3.0619921684265137,-0.5761879086494446,-0.7497442960739136,MHH-CALL-4,Haematopoietic and Lymphoid,B-Lymphoblastic Leukemia
SIDM00806,Rapamycin,1.006953477859497,3.6694812774658203,1.1978001594543457,0.5415837168693542,HOS,Bone,Osteosarcoma
SIDM00633,BI-2536,0.9464786648750305,4.313138484954834,2.4223461151123047,-0.5123206973075867,MDA-MB-175-VII,Breast,Breast Carcinoma
SIDM01138,Pyridostatin,0.9191061854362488,2.958843946456909,0.20727214217185974,0.11445695906877518,PANC-03-27,Pancreas,Pancreatic Carcinoma
SIDM01174,PD0325901,0.8832612037658691,2.827348232269287,0.01814705692231655,0.05040104314684868,SW756,Cervix,Cervical Carcinoma
SIDM00555,Wnt-C59,0.9665230512619019,3.07436466217041,-0.2128070741891861,0.274554044008255,KS-1,Central Nervous System,Glioblastoma
SIDM00975,Refametinib,0.5867334008216858,2.8846633434295654,-0.6522771716117859,-0.3168128728866577,WM278,Skin,Melanoma
SIDM00600,AZD5153,0.1904343068599701,2.9011998176574707,-0.9180819988250732,-1.1007990837097168,IHH-4,Thyroid,Thyroid Gland Carcinoma
SIDM00741,N27922-53-1,0.8564065098762512,2.924638509750366,0.1527753472328186,0.4166366755962372,NCI-H1694,Lung,Small Cell Lung Carcinoma
SIDM00085,GNE-317,0.5955615639686584,3.0404794216156006,1.2244815826416016,-0.8542492985725403,SF268,Central Nervous System,Glioma
SIDM01007,AGK2,0.9977811574935913,3.3959522247314453,-0.34188327193260193,0.6484781503677368,KARPAS-45,Haematopoietic and Lymphoid,T-Lymphoblastic Leukemia
SIDM00920,Ulixertinib,0.9470041394233704,3.526686668395996,0.7447018623352051,0.5195682048797607,CAMA-1,Breast,Breast Carcinoma
SIDM00549,OTX015,0.4066917598247528,3.4797239303588867,-1.5661118030548096,-0.7104153037071228,LC4-1,Haematopoietic and Lymphoid,B-Lymphoblastic Leukemia
SIDM00985,PFI-1,0.9625906348228455,3.1889007091522217,-0.19043691456317902,0.2721680998802185,BL-41,Haematopoietic and Lymphoid,Burkitt's Lymphoma
SIDM00507,Piperlongumine,0.6071058511734009,2.879533529281616,-0.41488784551620483,-0.6433244347572327,COR-L321,Lung,Other Solid Cancers
SIDM00374,UMI-77,0.8981461524963379,3.151444435119629,0.2508089542388916,-0.1082848533987999,SLVL,Haematopoietic and Lymphoid,B-Cell Non-Hodgkin's Lymphoma
SIDM00493,Sapitinib,0.6314597129821777,3.27498722076416,-1.5857759714126587,0.0007768116192892194,NCI-H292,Lung,Other Solid Cancers
SIDM00616,I-BRD9,0.9742453694343567,3.134403944015503,-0.4327930212020874,0.2147659957408905,JHH-4,Liver,Hepatocellular Carcinoma
SIDM00197,150412,0.9163546562194824,3.039813995361328,-0.15539327263832092,0.46107298135757446,EW-18,Bone,Ewing's Sarcoma
SIDM00431,Entospletinib,0.9515073895454407,3.2642266750335693,0.3379988670349121,0.29061955213546753,MOLT-16,Haematopoietic and Lymphoid,T-Lymphoblastic Leukemia
SIDM00995,Ibrutinib,0.6469215154647827,3.646144390106201,-1.7280923128128052,0.02285103127360344,A431,Skin,Other Solid Cancers
SIDM01141,SCH772984,0.8213432431221008,2.9964547157287598,-0.27000054717063904,0.1307162195444107,OV-90,Ovary,Ovarian Carcinoma
SIDM00135,Veliparib,1.068218469619751,3.6015894412994385,0.036660030484199524,0.8568646311759949,Hs-578-T,Breast,Breast Carcinoma
SIDM00592,WIKI4,0.9363460540771484,3.0442147254943848,-0.20829182863235474,0.12097054719924927,HO-1-N-1,Head and Neck,Oral Cavity Carcinoma
SIDM00291,Pictilisib,0.7815070748329163,3.1667063236236572,0.801101803779602,-0.22684092819690704,HMV-II,Skin,Melanoma
SIDM00864,CCT007093,0.9100431799888611,3.082435131072998,-0.04439382627606392,0.5635125041007996,DoTc2-4510,Cervix,Cervical Carcinoma
SIDM00302,Veliparib,0.9622173309326172,3.217679738998413,-1.0414659976959229,0.5728108882904053,KGN,Ovary,Other Solid Cancers
SIDM00618,LY2109761,0.987538754940033,3.2970809936523438,-0.6388874053955078,0.6634003520011902,JHH-1,Liver,Hepatocellular Carcinoma
SIDM00254,Methotrexate,0.9904804229736328,3.4588515758514404,1.1785573959350586,-0.012759358622133732,NB5,Peripheral Nervous System,Neuroblastoma
SIDM01229,ERK_2440,0.847459077835083,3.227067470550537,1.0315159559249878,0.14944042265415192,BE2-M17,Peripheral Nervous System,Neuroblastoma
SIDM00958,PLX-4720,0.9133594036102295,2.991396427154541,0.20311306416988373,0.3696081340312958,CML-T1,Haematopoietic and Lymphoid,Chronic Myelogenous Leukemia
SIDM01002,Entinostat,0.7796692252159119,2.918991804122925,0.58171546459198,-0.30493196845054626,EFM-192A,Breast,Breast Carcinoma
SIDM00599,Alisertib,0.8085696697235107,3.2686305046081543,1.1707589626312256,0.013320870697498322,HuO9,Bone,Osteosarcoma
SIDM00901,LMB_AB1,0.914251983165741,2.9550375938415527,-0.05497434735298157,0.44707152247428894,AN3-CA,Endometrium,Endometrial Carcinoma
SIDM00629,MK-1775,0.3806617558002472,2.550485610961914,0.3470293879508972,-0.9736050367355347,MDA-MB-436,Breast,Breast Carcinoma
SIDM01037,Alisertib,0.7092169523239136,2.859011173248291,0.23398496210575104,-0.5300717353820801,JIMT-1,Breast,Breast Carcinoma
SIDM00751,Palbociclib,0.9408011436462402,3.213630437850952,0.7508305907249451,0.3557909429073334,NCI-H1563,Lung,Non-Small Cell Lung Carcinoma
SIDM00505,Acetalax,0.8772692084312439,3.131267547607422,-0.8628102540969849,-0.0888175368309021,MIA-PaCa-2,Pancreas,Pancreatic Carcinoma
SIDM00667,LJI308,1.0089821815490723,3.08567214012146,-0.43125611543655396,0.28062111139297485,Hs-633T,Soft Tissue,Other Sarcomas
SIDM00803,alpha-lipoic acid,1.0769091844558716,3.4452900886535645,-0.6363368630409241,0.7147665023803711,769-P,Kidney,Kidney Carcinoma
SIDM00982,PD173074,0.9758901596069336,3.1889259815216064,0.5434912443161011,0.26387274265289307,42-MG-BA,Central Nervous System,Glioblastoma
SIDM01003,AZ6102,0.8250764608383179,3.0345301628112793,-0.03751901537179947,0.02080903947353363,KE-37,Haematopoietic and Lymphoid,T-Lymphoblastic Leukemia
SIDM01144,EPZ004777,0.9265415668487549,3.190944194793701,-0.01347231026738882,0.6143103241920471,SNU-5,Stomach,Gastric Carcinoma
SIDM00607,Daporinad,0.03428769111633301,2.860029935836792,0.13753549754619598,-1.4660664796829224,KNS-42,Central Nervous System,Glioblastoma
SIDM00982,UMI-77,0.840024471282959,2.980701446533203,-0.04165393114089966,-0.39240342378616333,42-MG-BA,Central Nervous System,Glioblastoma
SIDM00920,Selumetinib,1.014137625694275,3.941615581512451,1.5006567239761353,0.6905203461647034,CAMA-1,Breast,Breast Carcinoma
SIDM01248,PD173074,0.8010050058364868,2.5656397342681885,-0.5009857416152954,-0.11895161122083664,CGTH-W-1,Thyroid,Thyroid Gland Carcinoma
SIDM01114,IAP_5620,0.9362748265266418,2.9516701698303223,-0.06505303829908371,0.32957518100738525,PWR-1E,Prostate,Non-Cancerous
SIDM00256,Zoledronate,0.9972219467163086,3.5084831714630127,-0.34261852502822876,0.8760767579078674,NB14,Peripheral Nervous System,Neuroblastoma
SIDM00690,CZC24832,1.0497918128967285,3.8021867275238037,1.0483397245407104,0.8639694452285767,JHU-029,Head and Neck,Head and Neck Carcinoma
SIDM00661,Axitinib,0.7812066078186035,2.9628210067749023,-0.4296911954879761,-0.3233039081096649,HT,Haematopoietic and Lymphoid,B-Cell Non-Hodgkin's Lymphoma
SIDM00230,BIBR-1532,0.9848974347114563,3.2616522312164307,-0.02958311140537262,0.6114290952682495,IST-SL2,Lung,Small Cell Lung Carcinoma
SIDM00956,Vismodegib,1.000806212425232,3.3746581077575684,-0.022641915827989578,0.7174018025398254,COLO-680N,Esophagus,Esophageal Squamous Cell Carcinoma
SIDM01018,A-366,0.93861323595047,2.9276883602142334,-0.33796340227127075,0.32617905735969543,KM-H2,Haematopoietic and Lymphoid,Hodgkin's Lymphoma
SIDM00230,P22077,0.8647222518920898,3.124351978302002,-0.5847508311271667,-0.21719640493392944,IST-SL2,Lung,Small Cell Lung Carcinoma
SIDM00625,WEHI-539,0.977388858795166,3.4521384239196777,1.231783151626587,0.40837857127189636,MES-SA,Uterus,Other Sarcomas
SIDM00130,Dactinomycin,0.05314430594444275,3.6188182830810547,1.8692842721939087,-1.6622377634048462,CFPAC-1,Pancreas,Pancreatic Carcinoma
SIDM00389,GSK2830371,0.9934902787208557,3.321030378341675,-0.667000949382782,0.4663141071796417,SU-DHL-10,Haematopoietic and Lymphoid,B-Cell Non-Hodgkin's Lymphoma
SIDM00577,BI-2536,0.37393876910209656,3.004486560821533,0.1530742645263672,-1.3019386529922485,NH-12,Peripheral Nervous System,Neuroblastoma
SIDM00751,Erlotinib,0.9120938777923584,3.1308929920196533,-0.23958609998226166,0.496540904045105,NCI-H1563,Lung,Non-Small Cell Lung Carcinoma
SIDM01174,BMS-536924,0.6917704343795776,2.7378311157226562,0.2324097901582718,-0.6409124135971069,SW756,Cervix,Cervical Carcinoma
SIDM00555,Picolinici-acid,0.9797186851501465,3.216902494430542,-0.9474040865898132,0.4590529203414917,KS-1,Central Nervous System,Glioblastoma
SIDM00651,Entinostat,0.6316107511520386,2.820887804031372,0.044275298714637756,-0.6194368004798889,NCI-H1155,Lung,Non-Small Cell Lung Carcinoma
SIDM00134,Rucaparib,0.9533747434616089,3.2447898387908936,-0.5229765176773071,0.6247172951698303,HOP-92,Lung,Non-Small Cell Lung Carcinoma
SIDM00562,GSK343,0.9912945628166199,3.4994211196899414,-0.170456200838089,0.6243182420730591,MRK-nu-1,Breast,Breast Carcinoma
SIDM00592,CPI-637,1.0099263191223145,3.269448757171631,0.8215367197990417,0.2226523607969284,HO-1-N-1,Head and Neck,Oral Cavity Carcinoma
SIDM00864,Dihydrorotenone,0.6366611123085022,2.728530168533325,-0.7222011089324951,-0.25272318720817566,DoTc2-4510,Cervix,Cervical Carcinoma
SIDM00954,PLX-4720,0.9717821478843689,3.3836841583251953,0.4111921489238739,0.6406970620155334,COLO-824,Breast,Breast Carcinoma
SIDM00739,SCH772984,0.9226557016372681,3.3665170669555664,1.021403431892395,0.2867964506149292,NCI-H1734,Lung,Non-Small Cell Lung Carcinoma
SIDM00096,GSK591,0.8796318769454956,3.209803581237793,-0.8901576995849609,-0.002803504467010498,SR,Haematopoietic and Lymphoid,T-Cell Non-Hodgkin's Lymphoma
SIDM00267,Ruxolitinib,0.9270448088645935,3.1682262420654297,0.1241588145494461,0.6975225210189819,TGBC24TKB,Biliary Tract,Biliary Tract Carcinoma
SIDM00140,NU7441,0.7803585529327393,2.976506471633911,-0.14441126585006714,-0.39328843355178833,COLO-792,Skin,Melanoma
SIDM00405,Luminespib,0.5468956232070923,2.7963342666625977,0.3386904299259186,-0.7620026469230652,SU-DHL-4,Haematopoietic and Lymphoid,B-Cell Non-Hodgkin's Lymphoma
SIDM00751,Gemcitabine,0.5889166593551636,3.154818296432495,1.1230391263961792,-1.0099955797195435,NCI-H1563,Lung,Non-Small Cell Lung Carcinoma
SIDM00629,Oxaliplatin,0.9020877480506897,2.7623119354248047,0.27525800466537476,0.15455612540245056,MDA-MB-436,Breast,Breast Carcinoma
SIDM00505,AGI-5198,1.0179669857025146,3.2819478511810303,-0.3950768709182739,0.5557375550270081,MIA-PaCa-2,Pancreas,Pancreatic Carcinoma
SIDM01018,GSK343,0.9359232783317566,3.0977745056152344,-0.7550449371337891,0.3494039475917816,KM-H2,Haematopoietic and Lymphoid,Hodgkin's Lymphoma
SIDM01037,VE821,0.9340828657150269,3.003791332244873,0.5961847901344299,0.1350639909505844,JIMT-1,Breast,Breast Carcinoma
SIDM00629,Topotecan,0.8063071966171265,3.069707155227661,1.4894983768463135,-0.6099597811698914,MDA-MB-436,Breast,Breast Carcinoma
SIDM00389,AZD5363,0.7315166592597961,3.0702877044677734,-0.8205254673957825,-0.24434304237365723,SU-DHL-10,Haematopoietic and Lymphoid,B-Cell Non-Hodgkin's Lymphoma
SIDM00541,Picolinici-acid,0.9983741044998169,3.5647788047790527,-0.1395556926727295,0.8167732954025269,HT55,Large Intestine,Colorectal Carcinoma
SIDM00267,XAV939,0.9031684994697571,3.131894588470459,-0.21742722392082214,0.5377998948097229,TGBC24TKB,Biliary Tract,Biliary Tract Carcinoma
SIDM01079,Sorafenib,0.8699317574501038,3.0697779655456543,0.2692110240459442,0.17208163440227509,SH-4,Skin,Melanoma
SIDM00197,LGK974,0.9873107075691223,3.3964638710021973,0.22018903493881226,0.7404397130012512,EW-18,Bone,Ewing's Sarcoma
SIDM01183,GSK2578215A,0.9488678574562073,3.2858030796051025,-0.26213836669921875,0.5608010292053223,UMC-11,Lung,Other Solid Cancers
SIDM00684,BMS-536924,0.7863781452178955,2.8568854331970215,0.2679922878742218,-0.40833422541618347,LN-229,Central Nervous System,Glioblastoma
SIDM00477,WIKI4,0.9183773398399353,3.298997163772583,-0.986797571182251,0.3770142197608948,OE33,Esophagus,Esophageal Carcinoma
SIDM00208,Dinaciclib,0.6542727947235107,3.7934587001800537,2.28499436378479,-0.7699116468429565,D-502MG,Central Nervous System,Glioblastoma
SIDM00081,Staurosporine,0.3260969817638397,4.184961795806885,2.4527668952941895,-1.3873546123504639,SK-MEL-28,Skin,Melanoma
SIDM00806,L-Oxonoreleagnine,0.9691129922866821,3.1422982215881348,-0.2728576064109802,0.5031277537345886,HOS,Bone,Osteosarcoma
SIDM00566,Docetaxel,0.6346773505210876,3.5126073360443115,-0.4648510813713074,-1.0049223899841309,OSC-19,Head and Neck,Oral Cavity Carcinoma
SIDM00864,N25720-51-A1,0.8208131194114685,2.7523295879364014,-0.42311254143714905,0.2296878546476364,DoTc2-4510,Cervix,Cervical Carcinoma
SIDM01138,Ipatasertib,0.8881977796554565,3.0844757556915283,0.2432335764169693,0.38076281547546387,PANC-03-27,Pancreas,Pancreatic Carcinoma
SIDM01144,Docetaxel,0.7361565828323364,3.680384635925293,2.0633645057678223,-0.9976444244384766,SNU-5,Stomach,Gastric Carcinoma
SIDM00300,VE-822,0.8887726068496704,3.1495697498321533,-0.2138991802930832,-0.05804268270730972,LC-1-sq,Lung,Squamous Cell Lung Carcinoma
SIDM00659,IWP-2,0.9692668318748474,3.327678680419922,0.1229311153292656,0.7165892720222473,M059J,Central Nervous System,Glioblastoma
SIDM01023,Telomerase Inhibitor IX,0.3400533199310303,2.6370606422424316,-0.20037706196308136,-1.2072827816009521,MONO-MAC-6,Haematopoietic and Lymphoid,Acute Myeloid Leukemia
SIDM00267,Venetoclax,0.9127001166343689,3.336958885192871,0.3980545401573181,0.558380663394928,TGBC24TKB,Biliary Tract,Biliary Tract Carcinoma
SIDM00176,VE821,0.9194680452346802,2.884032726287842,0.3593634068965912,0.14063048362731934,CHSA8926,Bone,Chondrosarcoma
SIDM00081,PD0325901,0.10168436169624329,3.821591377258301,-2.19490122795105,-0.6741645932197571,SK-MEL-28,Skin,Melanoma
SIDM01175,Acetalax,0.98809814453125,3.309185743331909,0.6252593398094177,0.3687938153743744,SW684,Soft Tissue,Other Sarcomas
SIDM00678,Palbociclib,0.9451199173927307,3.3587639331817627,0.982740581035614,0.421456515789032,HT-1376,Bladder,Bladder Carcinoma
SIDM00230,AZD6482,0.7145811915397644,3.2428059577941895,-1.1365593671798706,-0.10431636869907379,IST-SL2,Lung,Small Cell Lung Carcinoma
SIDM00302,Vinblastine,0.6404024362564087,3.049344301223755,1.045444369316101,-1.0020027160644531,KGN,Ovary,Other Solid Cancers
SIDM00469,Taselisib,0.8432439565658569,3.2342352867126465,0.6501214504241943,0.118956059217453,PSN1,Pancreas,Pancreatic Carcinoma
SIDM00053,Afuresertib,1.002882719039917,3.7181549072265625,0.9404540061950684,0.2867708206176758,MZ1-PC,Pancreas,Pancreatic Carcinoma
SIDM01229,Mirin,0.600440502166748,2.6099252700805664,-0.6381169557571411,-0.5865229964256287,BE2-M17,Peripheral Nervous System,Neuroblastoma
SIDM00929,MG-132,0.16978266835212708,2.7963483333587646,1.0177279710769653,-1.3492323160171509,CAL-78,Bone,Chondrosarcoma
SIDM00577,Vismodegib,0.9464200735092163,3.338712692260742,-1.0691009759902954,0.4669460356235504,NH-12,Peripheral Nervous System,Neuroblastoma
SIDM01237,WEHI-539,0.8579445481300354,3.083686351776123,0.045361850410699844,0.07392700761556625,C3A,Liver,Hepatocellular Carcinoma
SIDM00386,Docetaxel,-0.5160797834396362,3.19707989692688,-0.5404791235923767,-1.626450777053833,MHH-ES-1,Bone,Ewing's Sarcoma
SIDM00739,ZM447439,0.8821913599967957,3.145066738128662,1.121787428855896,-0.21802106499671936,NCI-H1734,Lung,Non-Small Cell Lung Carcinoma
SIDM00844,JAK_8517,0.9155433773994446,3.094501495361328,0.23694190382957458,-0.10793497413396835,Raji,Haematopoietic and Lymphoid,Burkitt's Lymphoma
SIDM00750,Acetalax,0.8109115362167358,3.1812102794647217,-0.7480486631393433,-0.019614078104496002,NCI-H1568,Lung,Non-Small Cell Lung Carcinoma
SIDM01023,Gefitinib,0.9812239408493042,3.5772035121917725,0.8291184306144714,0.6963659524917603,MONO-MAC-6,Haematopoietic and Lymphoid,Acute Myeloid Leukemia
